Thu May 28 06:36:35 PM UTC 2026 - Sistema iniciado
2026-05-28 18:46:42 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:46:42 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:46:47 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:46:47 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:46:52 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:46:52 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:46:57 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:46:57 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:02 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:02 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:07 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:07 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:12 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:12 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:17 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:17 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:22 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:22 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:26 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:26 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:27 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:27 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:31 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:31 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:36 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:36 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:41 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:41 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:46 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:46 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:51 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:51 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:56 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:47:56 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:58 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:47:58 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:48:01 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:48:01 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:48:03 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:48:03 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:48:06 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:48:06 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:48:08 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:48:08 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:48:11 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:48:11 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:48:13 | web             | LIST       | procesados/ (0 archivos)
2026-05-28 18:48:13 | web             | LIST       | entrada/ (4 archivos)
2026-05-28 18:48:16 | web             | LIST       | entrada/ (4 archivos)
